StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
KTD,60300060,65705216.0,1.5189916,1.0307018,1.655,-16.148,-0.18546,-0.13848,-0.04539,-0.13279,39697428.0,0.17,2.33,5081210.0,-4068816.0,-7362210.0,-0.032,9036183.0,0.035,14441226.0,24.659,2.061,0.228,-7807169.0,-5552686.0,-0.37333333,0.46,0.195,0.23774193,0.2323913,1068321,847872,256596000.0,153090593.0
LRK,80590736,80070568.0,10.851839,2.1574345,10.782,-45.554,-0.17132,-0.24951,-0.026719999,-0.03374,7426459.0,0.137,0.334,4042094.0,-1757693.0,-1272296.0,-0.023,6119362.0,0.112,5599672.0,14.982,3.48,0.686,-3527992.0,-69324.0,41.285713,1.575,0.025,1.4416128,1.3118297,49786,153645,62505200.0,25122380.0
MCP,147489376,165073792.0,0.6627247,1.6349584,0.742,5.675,0.02724,0.12054,0.0953,0.06492,222550000.0,2.083,0.122,106441000.0,29086000.0,6062000.0,0.057,7149000.0,0.067,24734000.0,27.412,1.503,0.841,19332000.0,16781876.0,-0.46705425,3.4,1.13,1.38,2.3399282,1287561,332538,124038000.0,103590768.0
MPH,17514784,14529932.0,0.75175756,2.0,0.624,-3.895,-0.21929,-0.17764,-0.14528,-0.46839002,23298448.0,0.074,-0.774,17791709.0,-3730666.0,-5109041.0,-0.016,7394300.0,0.024,4409470.0,50.252,2.013,0.028,-1832006.0,-1431870.0,-0.776,0.25,0.051,0.063548386,0.10189855,17106,6384,312764000.0,7797197.0
MRG,18087190,62564072.0,0.37409645,0.8779443,1.294,-3.84,-0.80817,-0.41434,-0.13212,-1.3949001,48349000.0,2.402,-0.211,1681000.0,-16293000.0,-39074000.0,-2.0,1129000.0,0.026,45606000.0,221.517,1.756,0.467,-15423000.0,-6536107.0,-0.7789519,1.855,0.4,0.48220587,0.56893617,32171,40511,44115100.0,33485350.0
MTS,3496471296,4204801536.0,0.2534538,2.5889478,0.305,11.109,0.01594,0.02516,0.04617,0.18466,13795300352.0,14.237,0.122,1290500000.0,378500000.0,219900000.0,0.227,173200000.0,0.169,856899968.0,62.589,1.14,1.321,343600000.0,262000000.0,0.33073938,3.62,2.17,3.449394,3.0731428,4094799,3255045,1022360000.0,1024148582.0
NUC,62093284,51247804.0,3.4956033,2.1352315,2.885,-6.45,-0.61379004,-0.45816,-0.1985,-0.58351004,17763252.0,0.436,0.388,5897867.0,-7945600.0,-10902865.0,-0.27,9443093.0,0.188,386264.0,1.528,12.293,0.562,-10694752.0,-8192903.0,-0.65014577,3.55,0.905,1.0825807,1.6699839,66574,110978,51744400.0,23822842.0
NZS,21502130,18434682.0,14.205342,5.2000003,12.179,-7.871,0.0,-1.57623,-0.59006,-4.33044,1513665.0,0.003,0.724,155380.0,-2341971.0,-6805020.0,-0.014,1841712.0,0.003,1355536.0,41.088,6.528,0.005,-2998887.0,-2547684.0,1.0,0.084,0.007,0.021129033,0.034134056,2949032,8646917,827004992.0,461421527.0
OGA,18869842,16814558.0,7.2878394,1.2207792,6.494,-5.14,-1.76289,-1.52476,-0.13235,-0.27885,2589223.0,0.014,-0.255,-107681.0,-3271261.0,-4564524.0,-0.024,2778877.0,0.014,732695.0,4.761,10.766,0.077,-1723205.0,-610627.0,-0.27692306,0.135,0.07,0.09506451,0.094630435,53246,19255,200743008.0,94417359.0
PAL,86904120,98100240.0,2.1913774,1.4081632,2.474,-13.682,-0.31698,-0.24736999,-0.06822,-0.23424,39657304.0,0.358,-0.551,17302050.0,-7169972.0,-12570496.0,-0.114,1644223.0,0.013,12840360.0,20.797,3.699,0.49,-8286485.0,-4441344.0,-0.25405407,1.08,0.45,0.74564517,0.7867391,55923,77866,125948000.0,83706285.0
PTL,55862912,53608760.0,0.4419779,1.0,0.424,4.728,0.03971,0.058520004,0.05845,0.09211001,126393000.0,0.928,0.355,42209000.0,11338000.0,5019000.0,0.036,3668000.0,0.027,1414000.0,2.534,2.115,0.41,8505000.0,6160125.0,0.28125,0.495,0.315,0.43225807,0.4268116,140218,195188,136251008.0,57967832.0
RDH,45763200,47675912.0,0.7082004,12.328767,0.738,10.36,-0.30401,0.03575,0.02704,-2.23137,64619000.0,2.076,0.016,17807000.0,4602000.0,-19645000.0,-0.631,22352000.0,0.44,24261000.0,702.403,1.158,0.073,9357000.0,3346000.0,-0.46745563,1.9,0.43,0.8654839,0.6414493,35113,16300,50848000.0,32449248.0
