,MSE,rf_n_estimators,rf_max_depth,rf_max_leaves,rf_min_samples_split,rf_n_bins,scalers
1394,1.785631374744667,400,100,200,20,512,QuantileTransformer
1395,1.7856046253487934,400,100,200,50,32,StandardScaler
1396,1.7854192784756036,400,100,200,50,32,MinMaxScaler
1397,1.7855412912991344,400,100,200,50,32,QuantileTransformer
1398,1.7855399250483597,400,100,200,50,128,StandardScaler
1399,1.7853714966509766,400,100,200,50,128,MinMaxScaler
1400,1.7855346245205623,400,100,200,50,128,QuantileTransformer
1401,1.7855369806525032,400,100,200,50,512,StandardScaler
1402,1.785357999216966,400,100,200,50,512,MinMaxScaler
1403,1.7855298788118596,400,100,200,50,512,QuantileTransformer
1404,1.78551207288825,400,100,100,2,32,StandardScaler
1405,1.7853504986533737,400,100,100,2,32,MinMaxScaler
1406,1.7854788989874515,400,100,100,2,32,QuantileTransformer
1407,1.7854832744205649,400,100,100,2,128,StandardScaler
1408,1.785344604324942,400,100,100,2,128,MinMaxScaler
1409,1.7855062692318504,400,100,100,2,128,QuantileTransformer
1410,1.785514472079421,400,100,100,2,512,StandardScaler
1411,1.7853566880652263,400,100,100,2,512,MinMaxScaler
1412,1.7855283350093514,400,100,100,2,512,QuantileTransformer
1413,1.7855082864415248,400,100,100,10,32,StandardScaler
1414,1.785336474735926,400,100,100,10,32,MinMaxScaler
1415,1.78546540146622,400,100,100,10,32,QuantileTransformer
1416,1.7854689853159398,400,100,100,10,128,StandardScaler
1417,1.785318802174852,400,100,100,10,128,MinMaxScaler
1418,1.7854814631905294,400,100,100,10,128,QuantileTransformer
1419,1.785489532017333,400,100,100,10,512,StandardScaler
1420,1.7853263896011096,400,100,100,10,512,MinMaxScaler
1421,1.7854985874894578,400,100,100,10,512,QuantileTransformer
1422,1.785478529632433,400,100,100,20,32,StandardScaler
1423,1.7852947578181386,400,100,100,20,32,MinMaxScaler
1424,1.7854240532347196,400,100,100,20,32,QuantileTransformer
1425,1.7854282113651363,400,100,100,20,128,StandardScaler
1426,1.7852637817393662,400,100,100,20,128,MinMaxScaler
1427,1.7854279965971562,400,100,100,20,128,QuantileTransformer
1428,1.785435930391018,400,100,100,20,512,StandardScaler
1429,1.785265214520926,400,100,100,20,512,MinMaxScaler
1430,1.7854386153129809,400,100,100,20,512,QuantileTransformer
1431,1.785412518630407,400,100,100,50,32,StandardScaler
1432,1.7852310464105494,400,100,100,50,32,MinMaxScaler
1433,1.7853506875363092,400,100,100,50,32,QuantileTransformer
1434,1.7853494564793648,400,100,100,50,128,StandardScaler
1435,1.7851845520625649,400,100,100,50,128,MinMaxScaler
1436,1.7853444779467649,400,100,100,50,128,QuantileTransformer
1437,1.7853468933615335,400,100,100,50,512,StandardScaler
1438,1.7851716434573877,400,100,100,50,512,MinMaxScaler
1439,1.7853401490026244,400,100,100,50,512,QuantileTransformer
1440,1.7853249892864709,400,400,1000,2,32,StandardScaler
1441,1.7851687314628624,400,400,1000,2,32,MinMaxScaler
1442,1.7852975412618746,400,400,1000,2,32,QuantileTransformer
1443,1.78530291494617,400,400,1000,2,128,StandardScaler
1444,1.785168882464366,400,400,1000,2,128,MinMaxScaler
1445,1.7853281957310103,400,400,1000,2,128,QuantileTransformer
1446,1.785337451774356,400,400,1000,2,512,StandardScaler
1447,1.7851837504815156,400,400,1000,2,512,MinMaxScaler
1448,1.7853531623387315,400,400,1000,2,512,QuantileTransformer
1449,1.7853337782536485,400,400,1000,10,32,StandardScaler
1450,1.785165552566693,400,400,1000,10,32,MinMaxScaler
1451,1.785292389501826,400,400,1000,10,32,QuantileTransformer
1452,1.7852961398621847,400,400,1000,10,128,StandardScaler
1453,1.7851492294715532,400,400,1000,10,128,MinMaxScaler
1454,1.785308972781782,400,400,1000,10,128,QuantileTransformer
1455,1.7853172409755873,400,400,1000,10,512,StandardScaler
1456,1.785157525819152,400,400,1000,10,512,MinMaxScaler
1457,1.7853265775197311,400,400,1000,10,512,QuantileTransformer
1458,1.785307017025671,400,400,1000,20,32,StandardScaler
1459,1.7851270187276416,400,400,1000,20,32,MinMaxScaler
1460,1.7852538209625743,400,400,1000,20,32,QuantileTransformer
1461,1.7852579904996424,400,400,1000,20,128,StandardScaler
1462,1.7850969409038775,400,400,1000,20,128,MinMaxScaler
1463,1.7852579688751784,400,400,1000,20,128,QuantileTransformer
1464,1.785265838583553,400,400,1000,20,512,StandardScaler
1465,1.7850986224529126,400,400,1000,20,512,MinMaxScaler
1466,1.7852686583733897,400,400,1000,20,512,QuantileTransformer
1467,1.7852431757706198,400,400,1000,50,32,StandardScaler
1468,1.7850654112823356,400,400,1000,50,32,MinMaxScaler
1469,1.7851827626299537,400,400,1000,50,32,QuantileTransformer
1470,1.7851816488559102,400,400,1000,50,128,StandardScaler
1471,1.7850201157756134,400,400,1000,50,128,MinMaxScaler
1472,1.7851769545049592,400,400,1000,50,128,QuantileTransformer
1473,1.7851794143672324,400,400,1000,50,512,StandardScaler
1474,1.7850077353924434,400,400,1000,50,512,MinMaxScaler
1475,1.7851729883890597,400,400,1000,50,512,QuantileTransformer
1476,1.7851582213167805,400,400,500,2,32,StandardScaler
1477,1.7850051517773664,400,400,500,2,32,MinMaxScaler
1478,1.785131500413856,400,400,500,2,32,QuantileTransformer
1479,1.7851368590256882,400,400,500,2,128,StandardScaler
1480,1.7850055694777174,400,400,500,2,128,MinMaxScaler
1481,1.7851618223463688,400,400,500,2,128,QuantileTransformer
1482,1.7851709868009626,400,400,500,2,512,StandardScaler
1483,1.7850204126358742,400,400,500,2,512,MinMaxScaler
1484,1.7851865697924794,400,400,500,2,512,QuantileTransformer
1485,1.7851676594485044,400,400,500,10,32,StandardScaler
1486,1.785002841965056,400,400,500,10,32,MinMaxScaler
1487,1.785127268269315,400,400,500,10,32,QuantileTransformer
1488,1.785131035103279,400,400,500,10,128,StandardScaler
1489,1.784987107147293,400,400,500,10,128,MinMaxScaler
1490,1.78514379600124,400,400,500,10,128,QuantileTransformer
1491,1.785151991828951,400,400,500,10,512,StandardScaler
1492,1.784995505969028,400,400,500,10,512,MinMaxScaler
1493,1.785161325308001,400,400,500,10,512,QuantileTransformer
1494,1.785142238962276,400,400,500,20,32,StandardScaler
1495,1.784965862421219,400,400,500,20,32,MinMaxScaler
1496,1.7850902656780416,400,400,500,20,32,QuantileTransformer
1497,1.7850944425392203,400,400,500,20,128,StandardScaler
1498,1.7849366369122974,400,400,500,20,128,MinMaxScaler
1499,1.7850945992365848,400,400,500,20,128,QuantileTransformer
1500,1.7851024037484402,400,400,500,20,512,StandardScaler
1501,1.7849385468439165,400,400,500,20,512,MinMaxScaler
1502,1.785105345904197,400,400,500,20,512,QuantileTransformer
1503,1.7850804497808963,400,400,500,50,32,StandardScaler
1504,1.7849062446386084,400,400,500,50,32,MinMaxScaler
1505,1.78502139207484,400,400,500,50,32,QuantileTransformer
1506,1.7850203874572463,400,400,500,50,128,StandardScaler
1507,1.7848620907229549,400,400,500,50,128,MinMaxScaler
1508,1.7850159591279977,400,400,500,50,128,QuantileTransformer
1509,1.78501845817545,400,400,500,50,512,StandardScaler
1510,1.784850207601788,400,400,500,50,512,MinMaxScaler
1511,1.7850123311423047,400,400,500,50,512,QuantileTransformer
1512,1.7849975952929809,400,400,200,2,32,StandardScaler
1513,1.7848474339440452,400,400,200,2,32,MinMaxScaler
1514,1.7849708080053737,400,400,200,2,32,QuantileTransformer
1515,1.7849758322008895,400,400,200,2,128,StandardScaler
1516,1.7848470167570412,400,400,200,2,128,MinMaxScaler
1517,1.7849997787941525,400,400,200,2,128,QuantileTransformer
1518,1.785008522745638,400,400,200,2,512,StandardScaler
1519,1.784860893315829,400,400,200,2,512,MinMaxScaler
1520,1.7850235390950746,400,400,200,2,512,QuantileTransformer
1521,1.785005082246127,400,400,200,10,32,StandardScaler
1522,1.7848435392514552,400,400,200,10,32,MinMaxScaler
1523,1.784965646276416,400,400,200,10,32,QuantileTransformer
1524,1.784969427069942,400,400,200,10,128,StandardScaler
1525,1.7848283645131957,400,400,200,10,128,MinMaxScaler
1526,1.7849821149772331,400,400,200,10,128,QuantileTransformer
1527,1.7849902393573869,400,400,200,10,512,StandardScaler
1528,1.7848368564298724,400,400,200,10,512,MinMaxScaler
1529,1.7849995661470133,400,400,200,10,512,QuantileTransformer
1530,1.784980933822116,400,400,200,20,32,StandardScaler
1531,1.7848080377838842,400,400,200,20,32,MinMaxScaler
1532,1.7849301325673628,400,400,200,20,32,QuantileTransformer
1533,1.7849343146436225,400,400,200,20,128,StandardScaler
1534,1.78477962650316,400,400,200,20,128,MinMaxScaler
1535,1.7849346391653216,400,400,200,20,128,QuantileTransformer
1536,1.784942379165525,400,400,200,20,512,StandardScaler
1537,1.7847817507902084,400,400,200,20,512,MinMaxScaler
1538,1.7849454353625875,400,400,200,20,512,QuantileTransformer
1539,1.7849211014310793,400,400,200,50,32,StandardScaler
1540,1.7847503174982997,400,400,200,50,32,MinMaxScaler
1541,1.7848633436758123,400,400,200,50,32,QuantileTransformer
1542,1.784862442272372,400,400,200,50,128,StandardScaler
1543,1.784707256353034,400,400,200,50,128,MinMaxScaler
1544,1.784858266275572,400,400,200,50,128,QuantileTransformer
1545,1.784860801258899,400,400,200,50,512,StandardScaler
1546,1.7846958464308094,400,400,200,50,512,MinMaxScaler
1547,1.7848549582648134,400,400,200,50,512,QuantileTransformer
1548,1.784838868202168,400,400,100,2,32,StandardScaler
1549,1.7846899695203318,400,400,100,2,32,MinMaxScaler
1550,1.7848089347940952,400,400,100,2,32,QuantileTransformer
1551,1.784813331331841,400,400,100,2,128,StandardScaler
1552,1.7846855714231038,400,400,100,2,128,MinMaxScaler
1553,1.7848352845615938,400,400,100,2,128,QuantileTransformer
1554,1.7848432179713647,400,400,100,2,512,StandardScaler
1555,1.7846977802725212,400,400,100,2,512,MinMaxScaler
1556,1.784856736033864,400,400,100,2,512,QuantileTransformer
1557,1.7848385637012265,400,400,100,10,32,StandardScaler
1558,1.7846801424444314,400,400,100,10,32,MinMaxScaler
1559,1.7847996367044636,400,400,100,10,32,QuantileTransformer
1560,1.7848032993524297,400,400,100,10,128,StandardScaler
1561,1.7846648447583149,400,400,100,10,128,MinMaxScaler
1562,1.7848155324722357,400,400,100,10,128,QuantileTransformer
1563,1.7848233406226155,400,400,100,10,512,StandardScaler
1564,1.7846728888206442,400,400,100,10,512,MinMaxScaler
1565,1.7848324110027578,400,400,100,10,512,QuantileTransformer
1566,1.7848142183763949,400,400,100,20,32,StandardScaler
1567,1.784644674246986,400,400,100,20,32,MinMaxScaler
1568,1.7847645505880383,400,400,100,20,32,QuantileTransformer
1569,1.7847687405374562,400,400,100,20,128,StandardScaler
1570,1.784617055197044,400,400,100,20,128,MinMaxScaler
1571,1.7847692322601834,400,400,100,20,128,QuantileTransformer
1572,1.7847769130277265,400,400,100,20,512,StandardScaler
1573,1.784619394492589,400,400,100,20,512,MinMaxScaler
1574,1.7847800846624382,400,400,100,20,512,QuantileTransformer
1575,1.7847562946231137,400,400,100,50,32,StandardScaler
1576,1.7845888061636528,400,400,100,50,32,MinMaxScaler
1577,1.7846997936814843,400,400,100,50,32,QuantileTransformer
1578,1.7846989944858582,400,400,100,50,128,StandardScaler
1579,1.7845468055127758,400,400,100,50,128,MinMaxScaler
1580,1.784695067090269,400,400,100,50,128,QuantileTransformer
1581,1.7846976395292289,400,400,100,50,512,StandardScaler
1582,1.784535859828047,400,400,100,50,512,MinMaxScaler
1583,1.7846920756637388,400,400,100,50,512,QuantileTransformer
1584,1.7846783876539436,400,1000,1000,2,32,StandardScaler
1585,1.7845341567067985,400,1000,1000,2,32,MinMaxScaler
1586,1.7846536637346655,400,1000,1000,2,32,QuantileTransformer
1587,1.7846589699796818,400,1000,1000,2,128,StandardScaler
1588,1.7845352840078272,400,1000,1000,2,128,MinMaxScaler
1589,1.7846830309876032,400,1000,1000,2,128,QuantileTransformer
1590,1.7846919306453044,400,1000,1000,2,512,StandardScaler
1591,1.7845500276124595,400,1000,1000,2,512,MinMaxScaler
1592,1.7847071383905193,400,1000,1000,2,512,QuantileTransformer
1593,1.7846895328491754,400,1000,1000,10,32,StandardScaler
1594,1.784534168088436,400,1000,1000,10,32,MinMaxScaler
1595,1.7846518907226483,400,1000,1000,10,32,QuantileTransformer
1596,1.7846556929756647,400,1000,1000,10,128,StandardScaler
1597,1.7845200367381162,400,1000,1000,10,128,MinMaxScaler
1598,1.7846682332511976,400,1000,1000,10,128,QuantileTransformer
1599,1.7846762178065687,400,1000,1000,10,512,StandardScaler
1600,1.7845286903141802,400,1000,1000,10,512,MinMaxScaler
1601,1.7846855221885598,400,1000,1000,10,512,QuantileTransformer
1602,1.7846677425184354,400,1000,1000,20,32,StandardScaler
1603,1.784501415649416,400,1000,1000,20,32,MinMaxScaler
1604,1.784619145382847,400,1000,1000,20,32,QuantileTransformer
1605,1.784623332538483,400,1000,1000,20,128,StandardScaler
1606,1.7844745285139458,400,1000,1000,20,128,MinMaxScaler
1607,1.7846239645594877,400,1000,1000,20,128,QuantileTransformer
1608,1.7846315779438726,400,1000,1000,20,512,StandardScaler
1609,1.7844770440147983,400,1000,1000,20,512,MinMaxScaler
1610,1.7846348401024268,400,1000,1000,20,512,QuantileTransformer
1611,1.7846115635726592,400,1000,1000,50,32,StandardScaler
1612,1.7844472387249442,400,1000,1000,50,32,MinMaxScaler
1613,1.7845562525402137,400,1000,1000,50,32,QuantileTransformer
1614,1.784555541543965,400,1000,1000,50,128,StandardScaler
1615,1.7844062288955618,400,1000,1000,50,128,MinMaxScaler
1616,1.784551833148951,400,1000,1000,50,128,QuantileTransformer
1617,1.7845544314615762,400,1000,1000,50,512,StandardScaler
1618,1.784395699918394,400,1000,1000,50,512,MinMaxScaler
1619,1.7845491160892584,400,1000,1000,50,512,QuantileTransformer
1620,1.7845357524856174,400,1000,500,2,32,StandardScaler
1621,1.7843942425258568,400,1000,500,2,32,MinMaxScaler
1622,1.7845116277157518,400,1000,500,2,32,QuantileTransformer
1623,1.784516909000441,400,1000,500,2,128,StandardScaler
1624,1.784395562914497,400,1000,500,2,128,MinMaxScaler
1625,1.784540673737073,400,1000,500,2,128,QuantileTransformer
1626,1.784549482824776,400,1000,500,2,512,StandardScaler
1627,1.7844102497700682,400,1000,500,2,512,MinMaxScaler
1628,1.7845645571209718,400,1000,500,2,512,QuantileTransformer
1629,1.7845473459484515,400,1000,500,10,32,StandardScaler
1630,1.784394893009486,400,1000,500,10,32,MinMaxScaler
1631,1.7845105357689932,400,1000,500,10,32,QuantileTransformer
1632,1.784514340291077,400,1000,500,10,128,StandardScaler
1633,1.7843812313552705,400,1000,500,10,128,MinMaxScaler
1634,1.7845267950686114,400,1000,500,10,128,QuantileTransformer
1635,1.7845347056845104,400,1000,500,10,512,StandardScaler
1636,1.7843899380209636,400,1000,500,10,512,MinMaxScaler
1637,1.7845439837932262,400,1000,500,10,512,QuantileTransformer
1638,1.7845265993396129,400,1000,500,20,32,StandardScaler
1639,1.7843633699657735,400,1000,500,20,32,MinMaxScaler
1640,1.7844790285299574,400,1000,500,20,32,QuantileTransformer
1641,1.784483210323384,400,1000,500,20,128,StandardScaler
1642,1.7843371802603765,400,1000,500,20,128,MinMaxScaler
1643,1.7844839722157773,400,1000,500,20,128,QuantileTransformer
1644,1.784491518003375,400,1000,500,20,512,StandardScaler
1645,1.784339857746481,400,1000,500,20,512,MinMaxScaler
1646,1.784494862090168,400,1000,500,20,512,QuantileTransformer
1647,1.784472077808597,400,1000,500,50,32,StandardScaler
1648,1.784310799337009,400,1000,500,50,32,MinMaxScaler
1649,1.7844179083293006,400,1000,500,50,32,QuantileTransformer
1650,1.7844172797288014,400,1000,500,50,128,StandardScaler
1651,1.784270736764168,400,1000,500,50,128,MinMaxScaler
1652,1.7844137772045074,400,1000,500,50,128,QuantileTransformer
1653,1.784416397857392,400,1000,500,50,512,StandardScaler
1654,1.7842606017944764,400,1000,500,50,512,MinMaxScaler
1655,1.7844113168202738,400,1000,500,50,512,QuantileTransformer
1656,1.7843979454155587,400,1000,200,2,32,StandardScaler
1657,1.784258914058672,400,1000,200,2,32,MinMaxScaler
1658,1.7843736894157058,400,1000,200,2,32,QuantileTransformer
1659,1.7843786503862895,400,1000,200,2,128,StandardScaler
1660,1.784259409841122,400,1000,200,2,128,MinMaxScaler
1661,1.7844014703821844,400,1000,200,2,128,QuantileTransformer
1662,1.784409884198482,400,1000,200,2,512,StandardScaler
1663,1.7842731688547775,400,1000,200,2,512,MinMaxScaler
1664,1.7844244188923413,400,1000,200,2,512,QuantileTransformer
1665,1.7844075867057403,400,1000,200,10,32,StandardScaler
1666,1.784257939848732,400,1000,200,10,32,MinMaxScaler
1667,1.784371576203165,400,1000,200,10,32,QuantileTransformer
1668,1.784375381719822,400,1000,200,10,128,StandardScaler
1669,1.7842447275866675,400,1000,200,10,128,MinMaxScaler
1670,1.7843877516798832,400,1000,200,10,128,QuantileTransformer
1671,1.7843955898129655,400,1000,200,10,512,StandardScaler
1672,1.7842534820094478,400,1000,200,10,512,MinMaxScaler
1673,1.784404840207121,400,1000,200,10,512,QuantileTransformer
1674,1.78438783564951,400,1000,200,20,32,StandardScaler
1675,1.7842275918917272,400,1000,200,20,32,MinMaxScaler
1676,1.7843412521442343,400,1000,200,20,32,QuantileTransformer
1677,1.7843454276063329,400,1000,200,20,128,StandardScaler
1678,1.7842020713571296,400,1000,200,20,128,MinMaxScaler
1679,1.784346312420114,400,1000,200,20,128,QuantileTransformer
1680,1.7843537918657948,400,1000,200,20,512,StandardScaler
1681,1.7842049017319888,400,1000,200,20,512,MinMaxScaler
1682,1.7843572126542289,400,1000,200,20,512,QuantileTransformer
1683,1.7843349019472652,400,1000,200,50,32,StandardScaler
1684,1.7841765603233986,400,1000,200,50,32,MinMaxScaler
1685,1.7842818311441184,400,1000,200,50,32,QuantileTransformer
1686,1.7842812808915554,400,1000,200,50,128,StandardScaler
1687,1.7841374080974306,400,1000,200,50,128,MinMaxScaler
1688,1.78427797469566,400,1000,200,50,128,QuantileTransformer
1689,1.7842806157851223,400,1000,200,50,512,StandardScaler
1690,1.7841276499605077,400,1000,200,50,512,MinMaxScaler
1691,1.7842757585570068,400,1000,200,50,512,QuantileTransformer
1692,1.7842610940080916,400,1000,100,2,32,StandardScaler
1693,1.7841230279850184,400,1000,100,2,32,MinMaxScaler
1694,1.784233848336038,400,1000,100,2,32,QuantileTransformer
1695,1.784238216360525,400,1000,100,2,128,StandardScaler
1696,1.7841197765149102,400,1000,100,2,128,MinMaxScaler
1697,1.7842591821753149,400,1000,100,2,128,QuantileTransformer
1698,1.7842668376649378,400,1000,100,2,512,StandardScaler
1699,1.7841319555950708,400,1000,100,2,512,MinMaxScaler
1700,1.7842799665263973,400,1000,100,2,512,QuantileTransformer
1701,1.7842633591653745,400,1000,100,10,32,StandardScaler
1702,1.784116393189647,400,1000,100,10,32,MinMaxScaler
1703,1.7842277395592472,400,1000,100,10,32,QuantileTransformer
1704,1.7842314239699786,400,1000,100,10,128,StandardScaler
1705,1.784103000026468,400,1000,100,10,128,MinMaxScaler
1706,1.7842433550765109,400,1000,100,10,128,QuantileTransformer
1707,1.7842508934241583,400,1000,100,10,512,StandardScaler
1708,1.784111301547313,400,1000,100,10,512,MinMaxScaler
1709,1.784259885099284,400,1000,100,10,512,QuantileTransformer
1710,1.7842432499281655,400,1000,100,20,32,StandardScaler
1711,1.78408588979896,400,1000,100,20,32,MinMaxScaler
1712,1.7841976247547988,400,1000,100,20,32,QuantileTransformer
1713,1.7842017969580897,400,1000,100,20,128,StandardScaler
1714,1.784061023628357,400,1000,100,20,128,MinMaxScaler
1715,1.7842028060781656,400,1000,100,20,128,QuantileTransformer
1716,1.7842102243496762,400,1000,100,20,512,StandardScaler
1717,1.7840640102024177,400,1000,100,20,512,MinMaxScaler
1718,1.7842137248335492,400,1000,100,20,512,QuantileTransformer
1719,1.7841918739743534,400,1000,100,50,32,StandardScaler
1720,1.7840363693757817,400,1000,100,50,32,MinMaxScaler
1721,1.7841398691392716,400,1000,100,50,32,QuantileTransformer
1722,1.7841393973528834,400,1000,100,50,128,StandardScaler
1723,1.783998104376532,400,1000,100,50,128,MinMaxScaler
1724,1.7841362863387662,400,1000,100,50,128,QuantileTransformer
1725,1.784138950002883,400,1000,100,50,512,StandardScaler
1726,1.7839887186153192,400,1000,100,50,512,MinMaxScaler
1727,1.7841343144804658,400,1000,100,50,512,QuantileTransformer
1728,1.784122418893232,800,50,1000,2,32,StandardScaler
1729,1.7839887262083616,800,50,1000,2,32,MinMaxScaler
1730,1.7841006540168478,800,50,1000,2,32,QuantileTransformer
1731,1.7841052261540056,800,50,1000,2,128,StandardScaler
1732,1.783990025650553,800,50,1000,2,128,MinMaxScaler
1733,1.7841274691373274,800,50,1000,2,128,QuantileTransformer
1734,1.7841359347275842,800,50,1000,2,512,StandardScaler
1735,1.7840041291721684,800,50,1000,2,512,MinMaxScaler
1736,1.7841509407459692,800,50,1000,2,512,QuantileTransformer
1737,1.7841354716756752,800,50,1000,10,32,StandardScaler
1738,1.783991539197877,800,50,1000,10,32,MinMaxScaler
1739,1.7841016732371051,800,50,1000,10,32,QuantileTransformer
1740,1.7841047749331478,800,50,1000,10,128,StandardScaler
1741,1.7839783835098766,800,50,1000,10,128,MinMaxScaler
1742,1.7841163743693025,800,50,1000,10,128,QuantileTransformer
1743,1.7841239321535527,800,50,1000,10,512,StandardScaler
1744,1.7839873151388963,800,50,1000,10,512,MinMaxScaler
1745,1.7841340819978502,800,50,1000,10,512,QuantileTransformer
1746,1.7841183443724953,800,50,1000,20,32,StandardScaler
1747,1.7839641313247585,800,50,1000,20,32,MinMaxScaler
1748,1.7840743457249637,800,50,1000,20,32,QuantileTransformer
1749,1.7840777463261557,800,50,1000,20,128,StandardScaler
1750,1.7839385984713776,800,50,1000,20,128,MinMaxScaler
1751,1.7840779024244553,800,50,1000,20,128,QuantileTransformer
1752,1.7840851309707946,800,50,1000,20,512,StandardScaler
1753,1.7839415033989592,800,50,1000,20,512,MinMaxScaler
1754,1.7840893368021036,800,50,1000,20,512,QuantileTransformer
1755,1.784068922771562,800,50,1000,50,32,StandardScaler
1756,1.783916456257272,800,50,1000,50,32,MinMaxScaler
1757,1.7840191733252184,800,50,1000,50,32,QuantileTransformer
1758,1.784017880235364,800,50,1000,50,128,StandardScaler
1759,1.783878814448742,800,50,1000,50,128,MinMaxScaler
1760,1.784014729036587,800,50,1000,50,128,QuantileTransformer
1761,1.784017160644437,800,50,1000,50,512,StandardScaler
1762,1.7838699302157963,800,50,1000,50,512,MinMaxScaler
1763,1.7840137339988766,800,50,1000,50,512,QuantileTransformer
1764,1.7840020992997534,800,50,500,2,32,StandardScaler
1765,1.7838707505757232,800,50,500,2,32,MinMaxScaler
1766,1.7839808208131445,800,50,500,2,32,QuantileTransformer
1767,1.7839853717016942,800,50,500,2,128,StandardScaler
1768,1.7838721957463564,800,50,500,2,128,MinMaxScaler
1769,1.7840073486218666,800,50,500,2,128,QuantileTransformer
1770,1.78401572669084,800,50,500,2,512,StandardScaler
1771,1.7838862261929251,800,50,500,2,512,MinMaxScaler
1772,1.7840305907357814,800,50,500,2,512,QuantileTransformer
1773,1.7840154422255414,800,50,500,10,32,StandardScaler
1774,1.7838740179950152,800,50,500,10,32,MinMaxScaler
1775,1.7839823326911437,800,50,500,10,32,QuantileTransformer
1776,1.7839854380170057,800,50,500,10,128,StandardScaler
1777,1.7838612526227835,800,50,500,10,128,MinMaxScaler
1778,1.783996952970615,800,50,500,10,128,QuantileTransformer
1779,1.7840044387006644,800,50,500,10,512,StandardScaler
1780,1.783870198336101,800,50,500,10,512,MinMaxScaler
1781,1.7840145289375322,800,50,500,10,512,QuantileTransformer
1782,1.7839991146935943,800,50,500,20,32,StandardScaler
1783,1.7838475732379104,800,50,500,20,32,MinMaxScaler
1784,1.7839559741895263,800,50,500,20,32,QuantileTransformer
1785,1.7839593728844865,800,50,500,20,128,StandardScaler
1786,1.783822637306428,800,50,500,20,128,MinMaxScaler
1787,1.7839596376633555,800,50,500,20,128,QuantileTransformer
1788,1.7839667994873512,800,50,500,20,512,StandardScaler
