StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
OPY,265707072,236667712,14.7576210000,3.5142858000,13.1450000000,-6.5690000000,-1.9662199000,-2.0139300000,-.2828100000,-1.0435500000,18004736,.2620000000,.5810000000,-3224608,-36025608,-35401256,-.5150000000,70058760,.6490000000,41371132,54.7880000000,12.7060000000,.7000000000,-57561136,-46046864,1.0500000000,4.9800000000,.3200000000,2.4028125000,2.9877698000,755584,1488083,108011000,53394674
PCH,685863,1018585,2389.7666000000,,3549.0770000000,-2.1730000000,.0000000000,-1796.9547000000,-.7840400000,-2.5107500000,287,.0000000000,-.8850000000,287,-468702,-665322,-.0010000000,153947,.0000000000,143737,,1.2000000000,.0000000000,-393220,-107462,-.2500000000,.0020000000,.0010000000,.0015000000,.0015000000,0,0,685862976,176225761
PGL,136763248,361467808,2.0019505000,1.0562500000,5.2910000000,,-.3649700300,-.3861100000,-.0527400000,-.1787000100,68315000,.4240000000,,68315000,,-24933000,-.1550000000,110319000,.6840000000,335447008,259.9900000000,22.4060000000,.8000000000,33789000,,-.5764410500,2.0500000000,.4000000000,.8516129000,.8080797000,56631,60595,161850000,39225531
PRZ,4581900,5067314,3.6807346000,,4.0710000000,-4.1380000000,-1.0221701000,-.9975300000,-.5718300000,-3.5893302000,1244833,.0100000000,-.5010000000,276435,-1224681,-1272433,-.0100000000,122534,.0010000000,607933,,1.0170000000,-.0010000000,-1244655,-666704,-.4000000400,.0600000000,.0350000000,.0360000000,.0360000000,0,0,127275000,49235226
PSZ,23050738,,,,,,,,,,,,,5553406,,,,,,,,,,,,,.0490000000,.0130000000,.0448571440,.0362978730,398697,617862,,
PVS,117836184,106532424,6.7718053000,4.0163937000,6.1220000000,-11.5280000000,-.5650800000,-.5576100300,-.1658000000,-.3616500200,17401000,.1550000000,.2610000000,1730000,-9241000,-9833000,-.0880000000,9121000,.0800000000,4331000,15.6010000000,3.0020000000,.2440000000,-10180000,-9187875,-.4131736200,1.6900000000,.7100000000,.9654838400,1.0070652000,78318,14101,120241000,58699861
PYG,57765612,44811360,4.2832875000,2.8112450000,3.3230000000,-1777.0300000000,-.0137000000,-.0087500000,-.0031000000,-.0172600000,13486279,.2000000000,1.0020000000,3182518,-25217,-184725,-.0030000000,10780360,.1400000000,1862969,9.7590000000,1.2640000000,.2490000000,2539397,2224301,.0000000000,.9050000000,.4350000000,.6337096700,.6219021700,185218,244301,82522304,32657102
QFE,87769392,96693520,12.8380830000,4.5930233000,14.1430000000,,-.5597100000,-.4754900000,-.0881400000,-.4595500200,6836643,.0460000000,-.5560000000,3765790,,-3826550,-.0250000000,14970488,.0780000000,36114616,223.2160000000,1.4280000000,.0860000000,-4070540,,.2153847200,.9750000000,.1300000000,.4051613000,.5499638000,396840,267417,222200992,116684604
QFY,2892348,3209955,6.1671980000,8.9999990000,6.8440000000,-.5080000000,.0000000000,-13.7542100000,-.6149500000,-2.4222200000,468989,.0040000000,-.1360000000,108492,-6318519,-10814465,-.0840000000,694803,.0040000000,1012447,331.5670000000,.9740000000,.0020000000,-2109314,-1679279,-.5200000400,2.2000000000,.0125000000,.1474193500,.0515579730,1405195,1291775,160686000,95471994
RCL,57852800,54751808,8.1916480000,7.3750000000,7.7530000000,-58.0950000000,-.1390400100,-.1446500000,-.0757299960,-.1495600000,7062413,.0730000000,.8040000000,4434189,-942455,-981984,-.0100000000,3417859,.0350000000,316887,4.0630000000,4.4400000000,.0800000000,-307666,-2503644,.7878786300,.8450000000,.2300000000,.6656452000,.4763406000,244155,177592,118043000,43567064
RCW,94420552,85714832,8.1862040000,5.5921054000,7.4310000000,-13.2430000000,-.5883700000,-.5827000000,-.1689300000,-.3707000000,11534107,.0580000000,.1140000000,11534107,-6472643,-6786378,-.0340000000,1591687,.0080000000,2609496,17.1960000000,1.0270000000,.0760000000,-3417450,-2298610,.6346155400,.4500000000,.1300000000,.3880645000,.2667753700,542171,325759,222166000,78893783
RD1,3447459,3736183,5.7573757000,6.6666665000,6.2400000000,-3.4620000000,-1.9178000000,-1.8186200000,-.5751300000,-1.5589100000,598790,.0040000000,-.1020000000,598790,-1079056,-1148360,-.0100000000,117365,.0010000000,406082,82.2230000000,.3520000000,.0030000000,-722570,-769441,.0000000000,.0200000000,.0200000000,.0200000000,.0200000000,0,0,172372992,23516892
RDY,194070656,185335168,4.9439716000,5.0363197000,4.7210000000,23.8220000000,.1004500000,.1421300000,.0448400000,.1266300100,39254000,.4910000000,.1830000000,19069000,7780000,3943000,.0490000000,9214000,.1150000000,28138000,85.0940000000,.6040000000,.4130000000,13751000,14045875,-.0325582030,2.2400000000,.9600000000,2.0458064000,1.8821377000,75172,67211,93303200,40425912
REV,128263,,,,,,,,,,,,,310670,,,,,,,,,,,,,.3300000000,.0110000000,.2274285700,.2218309800,91121,987150,,
RFN,3364880,1973927,50.9351800000,,29.8800000000,-1.3440000000,.0000000000,-22.3573800000,-.4561399800,-2.5907502000,66062,.0000000000,-.3510000000,-259016,-1469063,-4738618,-.0060000000,72590,.0000000000,0,,.4570000000,.0000000000,-1373572,-742944,-.5000000000,.0050000000,.0010000000,.0021323530,.0021489363,17810393,2380366,1682439936,775793756
RHP,311680128,229159984,5.5828640000,3.1566070000,4.1050000000,28.2220000000,.0898299960,.1306100000,.0364700000,.0675500000,55828000,.3880000000,.0860000000,52380000,8119788,5015000,.0340000000,60925000,.4120000000,3859000,4.2560000000,1.9510000000,.6130000000,13736000,8949618,-.1000000800,2.4200000000,1.1550000000,1.8434849000,1.8736428000,346265,435955,161075008,113921077
RKN,94601320,134009464,1.2451802000,3.8837209000,1.7640000000,10.1800000000,.1080000000,.1542200000,.0839400000,.3605600000,75974000,.6660000000,.0150000000,42268000,13164000,8205000,.0710000000,2664000,.0230000000,41519000,169.6310000000,.7340000000,.2150000000,10822000,27980624,.2279411600,.9000000000,.3950000000,.8061290400,.7901449000,64327,74693,113295000,88979113
RLG,13913472,6831969,4.6886997000,1.8461539000,2.3020000000,-1.9940000000,-1.1601200000,-1.1572300000,-.3317500000,-.7005200400,2967448,.0100000000,1.0470000000,-1782449,-3426620,-3442596,-.0110000000,1342942,.0040000000,0,,1.4090000000,.0130000000,-2627222,-1288546,-.1999999900,.0560000000,.0100000000,.0236774200,.0291332980,2362855,1710355,579728000,250792644
RUL,294489888,252926704,4.0923540000,4.5567374000,3.5150000000,-837.5060000000,-.0099200000,-.0163600000,-.0074900000,-.0116100000,71961000,.3280000000,-.0880000000,19427000,-302000,-714000,-.0030000000,40004000,.1780000000,4784000,7.5540000000,1.7590000000,.2820000000,15823000,10276750,.1681817800,1.4000000000,.5800000000,1.2993548000,1.1636595000,514938,348350,229175008,192955145
RVS,40289232,41886220,3.4056833000,3.1481480000,3.5410000000,-2.8280000000,-1.7489400000,-1.3186799000,-.2810900000,-.9031200000,11830000,.1520000000,-.5710000000,2291000,-14812000,-20690000,-.2660000000,4646000,.0590000000,6345000,49.6360000000,1.6480000000,.1620000000,-5283000,-5027125,-.2867133000,.8250000000,.1800000000,.3625806600,.3010869600,61385,22760,78998496,71511978
RXH,4210568,4858918,6.9960423000,,8.0730000000,-5.6210000000,-1.2583001000,-1.4378600000,-3.9589899000,,601850,.0010000000,-.6410000000,-379940,-864395,-757306,-.0010000000,37616,.0000000000,685962,,.0640000000,-.0030000000,-598831,-326366,.6000001400,.0150000000,.0010000000,.0088387090,.0077173915,495652,314403,526320992,72548154
RXP,94349864,98457968,.7442543000,.8423493000,.7770000000,8.0000000000,-.0153600010,.0915299950,.0458100000,-.0096900000,126771000,.7870000000,-.1410000000,19926000,12308000,-1050000,-.0130000000,15100000,.0940000000,25760000,24.7090000000,1.6950000000,.6470000000,17436000,14164311,.1237113500,.5450000000,.1900000000,.5379032500,.4342753600,476660,183878,173119008,118810785
SAS,87710000,60575168,1809.0131000000,28.0000000000,1249.3590000000,-7.0690000000,.0000000000,-200.5037100000,-.4074800000,-2.4537400000,48485,.0000000000,2692.6670000000,-2151689,-8569086,-30414804,-.0160000000,1935055,.0010000000,1570152,84.2070000000,1.5000000000,.0010000000,-8266022,-17440560,.0000606775,.0280000000,.0164990000,.0165000000,.0165000000,0,0,2502469888,1289283203
SBW,22210376,22455250,1.2097814000,2.7358490000,1.2230000000,-10.1520000000,-.2092700000,-.1484800000,-.0885300000,-.4279300000,18359000,.1230000000,-.0550000000,7801000,-2212000,-3842000,-.0260000000,2298000,.0180000000,6081000,85.7690000000,1.3430000000,.0530000000,-588000,-917875,.2083333700,.3700000000,.0640000000,.1927419300,.2165760800,150431,880201,153175008,26687751
SCL,25044062,16126110,4.2394376000,,2.7300000000,-6.5500000000,-.4879200000,-.4736600200,-.3211700000,-24.9693890000,5907402,.0070000000,.0800000000,3591664,-2461926,-2882342,-.0040000000,4558169,.0040000000,3231926,,.8650000000,.0000000000,-1208994,-797241,.1333334400,.0280000000,.0080000000,.0181612900,.0188043470,2747303,1753049,1473180032,577036373
SE1,23289624,28811646,1.9740652000,14.4000000000,2.4420000000,-7.9250000000,-.7061100000,-.3227999800,-.1658700000,-1.9047200000,11797799,.0380000000,-.2400000000,5667157,-3635367,-8330555,-.0270000000,1408132,.0040000000,6930125,417.6350000000,.5900000000,.0050000000,-3068872,-490721,2.7894735000,.1300000000,.0020000000,.0895161260,.0750362350,3689026,2363286,323467008,243037235
SEN,60600404,47429280,2.6808426000,3.1111114000,2.0980000000,-25.8000000000,-.0481200000,-.1183700000,-.0440900000,-.1773300000,22604984,.0210000000,.0480000000,19640658,-1838347,-1087747,-.0010000000,15711373,.0150000000,1630495,8.0250000000,1.7350000000,.0180000000,170012,4206195,-.1641790900,.0790000000,.0380000000,.0596129040,.0589637700,690089,602697,1082150016,589922803
SGO,268441,,,,,,,,,,,,,1627061,,,,,,,,,,,,,6.8750000000,.0160000000,2.5614285000,2.8690140000,10499,113748,,
SIS,7849408,7599733,4.9282790000,,4.7720000000,-2.8390000000,.0000000000,-1.5909700000,-.3664400000,-55.5696300000,1592728,.0100000000,-.1800000000,1137895,-2677209,-7005608,-.0430000000,465951,.0020000000,1607596,,.6420000000,-.0080000000,-3364203,-2355404,.8823529500,.0530000000,.0090000000,.0324838720,.0299855080,1127929,252440,245294000,139738899
SKF,66958980,79885600,4.9174557000,9.1666670000,5.8670000000,-22.0050000000,-.2509400000,-.3077800000,-.2054600000,-.4584899800,13616590,.0410000000,.4340000000,3152072,-3630352,-3417000,-.0100000000,2114336,.0060000000,93625,1.1520000000,1.3640000000,.0240000000,1376745,667748,.2941175700,.2650000000,.0660000000,.2032258000,.1961775400,307416,264834,304359008,225458284
SKO,573662592,485872128,,26.2561590000,,,-1.1445401000,.0000000000,-.2711000000,-.4617400000,,,-.6550000000,6450000,,,.0140000000,,,,3.2140000000,6.2730000000,.2030000000,,,.1174004100,5.6000000000,.9050000000,5.2919354000,4.4244930000,25560,19579,107600000,54954600
SLX,195226720,168338928,118.5469060000,7.1069183000,102.2200000000,-20.3610000000,.0000000000,-5.0692897000,-.1559799900,-.2458300000,1646831,.0100000000,.2010000000,-2208750,-8267873,-7805182,-.0450000000,26936268,.1560000000,48102,.1750000000,15.3780000000,.1590000000,-6840863,-4504276,2.4242423000,1.7000000000,.1750000000,1.1012903000,.7190580000,308328,395451,172767008,107815458
SMN,54525836,52018092,2.8555033000,4.0265490000,2.7240000000,-37.9140000000,-.1334900000,-.1082000000,-.0780300000,-.1977599900,19095000,.1640000000,.1150000000,8891000,-1372000,-2549000,-.0220000000,2588000,.0220000000,742000,5.5370000000,4.5290000000,.1130000000,223000,1338750,-.4550898000,.8850000000,.2350000000,.4419354800,.4731884000,78910,129620,119837000,72388604
SMP,187755968,175951920,,12.9230770000,,,-.4408000000,.0000000000,.0004100000,-.8678500700,,,.0830000000,7734000,,,.0070000000,,,,182.3960000000,1.4840000000,.0650000000,,,.4482758000,.9850000000,.2200000000,.7633871000,.6509058000,364265,298521,209467008,154506725
SMX,59912336,52915356,5920.7764000000,11.3157900000,5229.3070000000,-9.6540000000,.0000000000,-556.5600600000,-.5531300000,-1.1274400000,10119,.0000000000,-.3560000000,4749,-5481382,-5652780,-.0500000000,3370216,.0260000000,781927,15.9060000000,4.2760000000,.0380000000,-4401327,-2486171,.2285714100,.4850000000,.2300000000,.4208064400,.3707608600,63837,55377,139331008,49580243
SNS,113994760,98415864,30.2893500000,109.9999900000,26.1500000000,-20.1750000000,-.9845099400,-1.3526700000,-.7003400000,-6.1881200000,3763526,.0090000000,.2460000000,2766479,-4878120,-3705235,-.0090000000,2462642,.0050000000,1744933,241.8650000000,1.0460000000,.0020000000,-3026498,-2646554,1.0000000000,.2500000000,.0550000000,.1777419300,.1150000000,1146005,1139499,518158016,199853278
SPT,626820608,507228864,184.4302800000,27.4509810000,149.2430000000,-21.3130000000,.0000000000,-7.0430700000,-.3463100200,-1.2329200000,3398686,.0110000000,2.1950000000,1165304,-23798538,-26605670,-.0870000000,25746696,.0730000000,39672176,219.9560000000,2.0760000000,.0510000000,-44335008,-34681780,1.4561403000,1.9300000000,.2050000000,1.3109375000,1.4040648000,2526512,4035843,447728992,221553122
SPZ,50290100,55574036,2.3296223000,3.8888890000,2.5740000000,-14.1010000000,-.3368800000,-.2762800200,-.1180500000,-.4459600200,21587234,.0600000000,-.4150000000,6379000,-3941201,-7272434,-.0200000000,6466817,.0180000000,12348057,95.5700000000,1.1600000000,.0360000000,-336213,-448687,-.3913043700,.2550000000,.0700000000,.1545161300,.1241739100,177776,66625,359215008,151311010
SYT,5735610,6723704,51.2432900000,,60.0710000000,-9.9020000000,.0000000000,-8.1784900000,-.1596800100,-2.9966900000,111929,.0000000000,,-30663,-679042,-1344188,-.0010000000,220861,.0000000000,0,,1.2100000000,.0000000000,-3203042,-1328067,.0000000000,.0010000000,.0010000000,.0010000000,.0010000000,217093,206538,5735609856,3208042038
T3D,2132000,3424527,11.4533750000,,18.3970000000,-9.8460000000,.0000000000,-2.0625200000,-4.4337797000,,186146,.0000000000,-.6040000000,-178604,-347811,-598091,-.0010000000,12464,.0000000000,1305000,,.0190000000,-.0020000000,-22095,203047,1.0000000000,.0030000000,.0010000000,.0011612903,.0012173913,3272512,13966432,1066000000,501369788
TCN,8428760,4267819,.7926965400,.7272727000,.4010000000,6.7020000000,.0537000000,.0524499980,.0190600000,.0500000000,10633022,.0500000000,.0820000000,8030954,636758,571006,.0030000000,4468562,.0210000000,307608,2.6390000000,.8950000000,.0550000000,2391325,2180643,.0526316170,.0640000000,.0300000000,.0405483880,.0414057970,312050,691836,210719008,914522
TDY,2896189,25045512,4.3187380000,1.0160427000,37.3470000000,-10.6280000000,.0000000000,-4.9160800000,-1.2159300000,-3.5379800000,670610,.0590000000,.2340000000,425223,-2356559,-4129671,-.3610000000,2711238,.1860000000,8927,.3600000000,7.9310000000,.1870000000,-1742226,-712046,-.2244898100,2.7000000000,.1700000000,1.9000000000,1.8507042000,0,0,15243100,3074897
THD,47717,1318774,.0575995930,.0215053760,1.5920000000,,.5493099700,.6940000000,.1590000000,.2281200000,828426,.0350000000,3.3700000000,644268,,455060,.0190000000,2288868,.0960000000,28859,1.3000000000,18.7330000000,.0930000000,253155,47826,-.0000199676,.1500030000,.0020000000,.1500011800,.1500025700,0,0,23858500,20835185
TKF,223032,2753880,-.5509398000,,-6.8030000000,,.0000000000,1.1818900000,-2.6054300000,,-404821,-.0010000000,-1.0000000000,350010,,-539478,-.0020000000,20869,.0000000000,2237053,,.0090000000,-.0060000000,-287774,277352,.0000000000,.0010000000,.0010000000,.0010000000,.0010000000,0,0,2797700096,227101549
TNE,2755515904,2659620864,9.2384205000,19.3932600000,8.9170000000,30.4080000000,.2110400000,.2789900000,.1498100000,.5055300000,298267008,.9360000000,.0240000000,146409000,87465000,62945000,.1960000000,125244000,.3920000000,29345000,20.6410000000,1.0150000000,.4450000000,103511000,36960376,.0360144380,10.2600000000,6.3600000000,8.1028130000,8.3740290000,1303053,1333919,321243008,267949555
TNT,329775264,172728448,16.3067670000,10.3125000000,8.5410000000,-28.5670000000,-.3615600000,-.3322200000,-.1783200000,-.8669400000,20223216,.0560000000,5.0640000000,14766915,-6046423,-7311949,-.0200000000,4349619,.0080000000,8172806,49.5100000000,.8540000000,.0320000000,-3250043,2125477,4.0000000000,.4400000000,.0250000000,.3588709800,.2961231800,4987764,5482143,999318976,289186274
TOM,850402,10211663,.1757226700,,2.1100000000,-6.4640000000,-.8794300000,-.3871700000,-.3799599700,,4839455,.0150000000,-.2560000000,2794668,-1579685,-4255953,-.0130000000,235518,.0010000000,9596780,,.0890000000,-.0280000000,-864745,918581,.0000000000,.0020000000,.0020000000,.0020000000,.0020000000,0,0,425200992,193062367
TTA,2062470,1520542,.6265784500,.6521739000,.4620000000,-1.0530000000,-.4726900200,-.4490900000,-.1323500000,-.3911399800,3291639,.0240000000,-.0900000000,-680396,-1444036,-1555917,-.0110000000,540809,.0040000000,0,,1.8440000000,.0230000000,-959551,-588870,-.3478261200,.0230000000,.0090000000,.0150000000,.0119710150,1715,0,137498000,7874361
TTL,1389768,642799,237.9739700000,2.0000000000,110.0680000000,,.0000000000,-61.0012000000,-.2217800000,-.4349700200,5840,.0000000000,-.7280000000,-80697,,-412615,-.0020000000,746966,.0040000000,0,,23.7010000000,.0040000000,-451288,-261327,.0000000000,.0090000000,.0070000000,.0080000000,.0080000000,0,0,173720992,92923186
TV2,20370160,18909900,17.8065970000,,16.5300000000,-31.0620000000,-.5543400000,-.5584900000,-.1441500000,,1143967,.0010000000,1.7650000000,1172187,-608772,-634143,.0000000000,3615435,.0010000000,1320002,,.7510000000,-.0010000000,2528240,3884218,.0000000000,.0080000000,.0080000000,.0080000000,.0080000000,0,0,2650670080,1040413163
TYM,13141665,12101606,54.0876050000,,49.8070000000,-3.2600000000,.0000000000,-14.1362300000,-.7484900000,-3.3771799000,242970,.0020000000,-.4050000000,-1977302,-3712445,-5971886,-.0400000000,130108,.0000000000,211784,,.7070000000,-.0010000000,-2899172,-2120347,.4516129500,.1750000000,.0100000000,.0691451650,.0968876800,384588,1186229,292036992,115492833
TYR,1279784576,1152008320,6.0746860000,6.6315790000,5.4680000000,-63.0030000000,-.1806400000,-.1319200100,-.0842200000,-.2691600000,210675008,.4430000000,-.0520000000,93475000,-18285000,-38057000,-.0800000000,114584000,.2290000000,7483000,3.9440000000,2.1510000000,.3800000000,8194000,28517624,-.3471502700,4.5300000000,.9700000000,2.9406250000,3.4560432000,3161186,4170029,507851008,188161899
UBN,70018952,57681228,7.2591405000,5.2499995000,5.9800000000,-20.2640000000,-.4307899800,-.3905800000,-.1375000000,-.3396600000,9645626,.0140000000,.2140000000,1215901,-2846434,-4155233,-.0060000000,4675182,.0060000000,364600,3.1420000000,1.2280000000,.0160000000,-122761,-307512,.3770491000,.1200000000,.0240000000,.0771612900,.0771630400,1169329,3064680,833558976,422097798
VGL,318051616,318896992,,2.5135136000,,,-.2922800200,.0000000000,-.0070700003,-.2019100000,,,-.3360000000,76300000,,,.0490000000,,,,23.4130000000,2.6550000000,.5550000000,,,-.5848214600,3.4000000000,1.0000000000,1.5041130000,1.4731159000,85401,58454,228615008,202770486
VIG,15586800,16769990,2.6819649000,1.4285715000,2.8860000000,-43.7950000000,-.0192200000,-.0806400000,-.0150500000,-.0185099990,5811709,.0110000000,-.7150000000,729393,-382922,-196714,.0000000000,396810,.0010000000,0,,2.7490000000,.0210000000,797442,-2453554,.0000000000,.0300000000,.0300000000,.0300000000,.0300000000,0,0,572227008,23318237
VLT,92797832,,,,,,,,,,,,,2920993,,,,,,,,,,,,,.7300000000,.0900000000,.7250000000,.4634375000,544717,0,,
VOR,24591700,23184764,1.9371170000,1.3257575000,1.8260000000,17.0350000000,.0805799960,.1038199960,.0348600000,.0750700000,12695000,.0930000000,.2090000000,8855000,1361000,1412000,.0070000000,1845000,.0130000000,438000,2.3650000000,1.3460000000,.1320000000,1952000,-1574572,20.8749980000,.3350000000,.0030000000,.1737096800,.1961413000,252767,140739,140524000,120009211
VR1,115901880,100368344,36.9237980000,17.1428570000,31.9750000000,-230.5000000000,-.3714200000,-.3005100200,-.0477099980,-.2310199900,3138948,.0050000000,.2380000000,1331869,-435438,-1163640,-.0020000000,1584715,.0020000000,1431831,23.6300000000,.6090000000,.0070000000,-312532,376776,3.7999997000,.2400000000,.0150000000,.1253225800,.1012753600,2972573,2479918,965849024,314195842
WBT,336286752,291369632,,66.9047600000,,-69.8160000000,.0000000000,.0000000000,-.8072400000,-1.6258299000,,,,,-4173381,-4021457,-.0570000000,4115275,.0390000000,124339,3.7200000000,3.7810000000,.0420000000,-1986691,-313330,6.0249996000,4.2700000000,.2000000000,2.8388710000,1.4635144000,1680355,2861211,119675000,93029114
WCG,62062796,105119448,1.0599422000,4.2553196000,1.7950000000,-9.3780000000,-2.5585400000,-.2886400000,-.0439700000,-.7553800300,58553000,.4790000000,-.5370000000,55943000,-11209000,-65583000,-1.2270000000,3418000,.0280000000,59550000,510.4580000000,.2820000000,.0940000000,-4009000,19132000,,.4700000000,.4000000000,,,,,155156992,43805992
WHK,80490104,63612224,60.5274770000,57.8571400000,47.8360000000,-24.6750000000,-1.7831900000,-1.7455100000,-.4681400000,-1.0834100000,1329811,.0080000000,1.0570000000,507244,-2578041,-2371306,-.0150000000,1482096,.0090000000,701198,64.3190000000,1.4140000000,.0070000000,-1139030,-117952,4.6250005000,.4650000000,.0250000000,.3117742000,.2099891300,2170583,3874365,198740992,113058421
WJA,139247760,60298168,11.3764510000,1.9491526000,4.9260000000,-2.5280000000,.0000000000,-2.3369300000,-.3268700000,-1.0516800000,12240000,.0200000000,-.5170000000,,-23849000,-37301000,-.0600000000,10801000,.0180000000,0,,1.5260000000,.0590000000,-14617000,-8985750,-.1153845800,.1500000000,.0650000000,.1155645200,.1135398600,59935,580,1210850048,583860243
WSP,394216192,380156032,10.0835450000,19.8947370000,9.7240000000,-41.1650000000,-.2525600200,-.2447900000,-.1468000000,-.4157900000,39095000,.3780000000,.3030000000,24325000,-9235000,-9874000,-.0950000000,15719000,.1510000000,3381000,17.1120000000,1.8830000000,.1900000000,-6597000,-4952625,1.5714285000,5.2400000000,.6800000000,3.5996773000,3.7650000000,509536,631007,104290000,75023470
WTC,10066060288,9886554112,23.4421520000,10.0320720000,23.0240000000,97.6930000000,.3744800000,.1904999900,.0424700000,.1816900000,429400000,1.3430000000,.1660000000,345900000,101200000,160800000,.5030000000,225300000,.7000000000,45800000,4.5640000000,1.9680000000,3.1180000000,129900000,-28512500,.2567297200,34.4200000000,9.9700000000,30.5834370000,27.9112220000,725468,679026,321804992,121764495
XF1,59184120,56344088,7.3719310000,,7.0180000000,-5.3420000000,-1.2525800000,-1.3261701000,-.6533500000,-26.6456400000,8028306,.0460000000,-.1170000000,-4584082,-10547059,-10056090,-.0580000000,2868794,.0160000000,475509,,.5520000000,-.0140000000,-7382941,-4047746,.0655736900,.4000000000,.0800000000,.3527419300,.2288587000,326594,174448,182308992,110198544
XRF,39695492,42026176,1.3645045000,1.1090225000,1.4450000000,8.4460000000,.1072900000,.1485499900,.0621700000,.0898900000,29091508,.2170000000,-.0470000000,12254419,4976130,3121380,.0230000000,3634171,.0270000000,6181737,17.3470000000,2.4510000000,.2660000000,4201693,451225,.3409090000,.3450000000,.1300000000,.2995161400,.2985869600,138706,107893,134560992,84671586
XRO,18552578048,18335922176,,80.3774700000,,,.0462200000,.0000000000,.0392199980,.0815499950,,,.2100000000,611649000,,,-.1860000000,,,,96.8840000000,8.7790000000,1.6160000000,,,.5138694000,157.9900000000,54.6900000000,141.8891000000,115.4862100000,990713,567849,147264000,114716326
YOJ,186736512,163610528,285.4988400000,18.8888900000,250.1420000000,-32.4310000000,.0000000000,-7.7446804000,-.3392599800,-.7193399700,654071,.0010000000,1.4340000000,-2081246,-5044859,-6163844,-.0070000000,4316712,.0040000000,194844,2.1290000000,6.1020000000,.0090000000,-4080865,-3415871,2.3333335000,.2900000000,.0120000000,.1917741900,.1834456500,1304005,1157676,1098450048,783487867
ZYB,9110640,,,,,,,,,,,,,,,,,,,,,,,,,,.0140000000,.0140000000,.0140000000,.0140000000,0,0,,
PIL,10863402,11476884,15.9444760000,,16.8450000000,-5.6180000000,.0000000000,-3.0404300000,-4.8776197000,,681327,.0010000000,1.1710000000,109326,-2042748,-2142786,-.0020000000,82379,.0000000000,695856,,.1430000000,-.0010000000,-1555464,-1012117,-.1538462000,.0140000000,.0100000000,.0110000000,.0110000000,0,0,1083500032,522450875
VPC,4523400,750156,-23.6254520000,.8000001000,-3.9180000000,-.7300000000,.0000000000,5.3666200000,-.1265800000,-.0601800000,-191463,.0000000000,-.8950000000,,-1027487,-299490,.0000000000,3354374,.0030000000,0,,94.5780000000,.0050000000,-693660,-986944,.0000000000,.0040000000,.0040000000,.0040000000,.0040000000,0,0,1130850048,706338306
DUG,108426120,150995888,2.1946410000,15.7971020000,3.0560000000,21.1240000000,-.1680400000,-.0037400000,-.0020700000,-1.0338300000,49404944,.7790000000,,49404945,7147929,-8301842,-.1310000000,12746921,.1280000000,55306820,1466.0710000000,.9710000000,.0690000000,6345940,5527733,-.2482758800,1.5400000000,1.0500000000,1.1629032000,1.2184454000,111555,40188,99473504,39762560
LBY,249480656,249480992,,,,,-2.4663901000,.0000000000,,,,,1.5100000000,2575000,,,,,,,.6440000000,6.9670000000,,,,-.3024390300,2.3000000000,1.2300000000,1.3467742000,1.4771287000,420424,505821,174462000,6397530
