StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
RMI,4147738,8945824,40269.3000000000,,86852.6600000000,-21.8470000000,.0000000000,-4113.7476000000,-1.5932700000,,103,.0000000000,-.9790000000,103,-409473,-425278,-.0010000000,43962,.0000000000,4842043,,.0110000000,-.0190000000,-257400,-84204,1.0000000000,.0380000000,.0050000000,.0118064520,.0124420290,112447,70521,296267008,67036413
RML,9305076,7061524,208.8353300000,.5593220000,158.4830000000,-9.7790000000,.0000000000,-24.0102800000,-.0652000000,-.1295600100,44557,.0000000000,,44557,-722086,-1281967,-.0100000000,2161012,.0080000000,0,,3.8300000000,.0590000000,-839877,-3363160,-.4923076600,.1550000000,.0310000000,.0380967740,.0513405800,1302977,2180720,281972000,227310363
RMS,1237795968,1118104064,2.6875072000,2.3943663000,2.4280000000,4.5460000000,.2462500000,.3270700000,.1635200000,.2856200000,460574016,.6670000000,.7680000000,171216000,245964992,113415000,.1610000000,169040000,.2100000000,53964000,10.4740000000,1.7020000000,.6390000000,236031008,80539248,.1417909900,2.5300000000,.7620000000,1.6334375000,1.9560251000,5804192,5087126,809017024,770608540
RMT,2100240,3102851,,,,,.0000000000,.0000000000,-.9727400000,,,,,,,-175829,.0000000000,117688,.0000000000,1120304,,.0980000000,-.0010000000,-85312,-90258,.0000000000,.0030000000,.0010000000,.0010000000,.0010000000,0,0,2100240000,274878839
RMX,16538480,12660464,321.8605000000,7.0000000000,246.3890000000,-8.8460000000,.0000000000,-41.7838000000,-.4727000000,-.7886200000,51384,.0000000000,-.4420000000,,-1431191,-1960519,-.0020000000,1852320,.0020000000,330269,18.0010000000,6.5930000000,.0020000000,-1277663,-543082,1.8000002000,.0220000000,.0020000000,.0140322580,.0110471020,12856502,14130531,1181319936,788821346
RND,105861360,102120632,37.6928000000,1.2307693000,36.3610000000,50.0010000000,-.5470800000,-.9642500000,-.0157300000,-.0171200000,2808530,.0470000000,139.2850000000,5913086,2042374,-1536490,-.0260000000,5630713,.0940000000,1890029,2.1980000000,14.9620000000,1.4300000000,-41081780,-43093352,-.1658767500,2.4400000000,1.4950000000,1.8443549000,2.0830073000,6859,1755,60148500,40055275
RNU,45240744,43384824,378.2734000000,2.4285715000,362.7550000000,-48.2620000000,.0000000000,-9.9681700000,-.0408300000,-.0603700020,119598,.0000000000,.2610000000,,-898951,-1072575,-.0010000000,1855784,.0010000000,0,,6.2500000000,.0140000000,-1022663,-2633371,1.8333335000,.0440000000,.0040000000,.0171451600,.0134637680,13656381,88894334,1662680064,997488912
RNX,6901016,5221996,185.6659100000,2.6666667000,140.4930000000,-17.0350000000,.0000000000,-35.4181200000,-.2358100000,-.4348200000,37169,.0000000000,-.6700000000,37169,-306547,-1386335,-.0020000000,479017,.0010000000,0,,2.6750000000,.0030000000,-312901,100983,3.0000000000,.0140000000,.0010000000,.0079193550,.0070579713,9182906,7381150,862627008,415347310
RRL,1858658048,1689892352,2.4564075000,2.2093732000,2.2330000000,4.2210000000,.2636800000,.3825400200,.1718100000,.2571800000,756657024,1.4890000000,.1410000000,304646000,400380992,199516992,.3920000000,192698000,.3790000000,37897000,4.5380000000,2.7360000000,1.6430000000,343012992,42821500,-.1933333300,6.1800000000,2.9000000000,3.7387880000,4.6496430000,3125860,2793623,512027008,502925419
RSG,761684160,1027214592,1.3857465000,.9543568500,1.8690000000,9.3210000000,-.1055700000,-.0798400040,-.0244100000,-.1729500000,549656192,.5680000000,.4980000000,194574000,110208296,-102952184,-.0600000000,83122000,.0750000000,342808992,42.6640000000,1.6280000000,.7230000000,4839949,-33711812,-.3811659200,1.4975000000,.6050000000,.7642187500,.9490288000,7038686,4131561,1103890048,1026764965
RTG,98315280,98112920,-3792.7350000000,16.3636380000,-3784.9290000000,-22.9030000000,.0000000000,166.9214300000,-.2508900200,-1.2395099000,-25922,.0000000000,-.9860000000,130000,-4283915,-10180325,-.0210000000,2944118,.0050000000,2904842,59.9890000000,.9220000000,.0110000000,-4639237,-2677432,1.0454547000,.2600000000,.0530000000,.1985483900,.1758695700,247834,213694,550782016,214292759
RTR,71846192,64242392,245.3285800000,4.6551730000,219.3640000000,-1349.2050000000,.0000000000,-2.1290900000,-.0353200000,-.0947500000,292857,.0010000000,,292857,-47615,-967098,-.0020000000,6423790,.0120000000,34989,.2420000000,8.3870000000,.0290000000,-33501,-4409286,.7088607500,.1950000000,.0450000000,.1231451600,.1447826000,1253003,1300848,532193984,341541062
RVR,113910280,112995552,1.8020357000,2.1153846000,1.7880000000,-32.7430000000,-.1084000000,-.2054800100,-.0928700000,-.1243700000,63212000,.1240000000,-.5120000000,11753000,-3451000,-6852000,-.0130000000,8081000,.0160000000,7504000,13.9340000000,.7130000000,.1040000000,-8630000,-17524876,1.0952382000,.3300000000,.0420000000,.2703226000,.1985072500,2056551,2255657,517774016,422959664
RWD,30140214,25041082,-22.5030920000,.6250000000,-18.6960000000,-37.6960000000,.0000000000,.6740700000,-.0136000000,-.0231500000,-1339381,-.0080000000,-.9030000000,40809,-664288,-935688,-.0060000000,1277455,.0080000000,1329850,3.3280000000,.8580000000,.2480000000,1069467,-1109410,-.0312500000,.2200000000,.0730000000,.1429032200,.1533417100,51834,144358,194452992,76829732
RXL,67644392,56876544,201.1310400000,3.0000000000,169.1140000000,-7.5160000000,.0000000000,-22.5577490000,-.2080500000,-.4173500000,336320,.0000000000,-.5430000000,,-7567190,-7469580,-.0050000000,10635796,.0050000000,0,,6.0780000000,.0110000000,-6686475,-5137820,.2452830100,.0980000000,.0130000000,.0458709670,.0556521750,5335549,8212119,2049830016,1762194805
RXM,75247608,63478308,,3.2258065000,,-13.1320000000,.0000000000,.0000000000,-.1284800000,-.2501600000,,,,,-4834000,-5159000,-.0170000000,2990000,.0100000000,4400000,22.8170000000,.5750000000,.0620000000,-4786000,-2720875,2.2786884000,.2600000000,.0260000000,.1791935600,.1682065300,1054631,1376656,376238016,241377449
S2R,60585096,39708384,,4.8684210000,,-6.2500000000,.0000000000,.0000000000,-.3067500000,-.5884700000,,,,,-6353843,-7475048,-.0300000000,6419891,.0260000000,263966,2.8150000000,16.1950000000,.0380000000,-5687019,-3200615,.8500000000,.3150000000,.0660000000,.1709677400,.2096014500,874246,778977,314891008,166628750
S32,12143130624,11953382400,1.9357773000,1.2815338000,1.9060000000,15.8950000000,-.0103600000,.0129100000,.0035600000,-.0065900000,6272999936,1.2820000000,-.1900000000,3331000000,752000000,-65000000,-.0130000000,1315000064,.2730000000,1017000000,10.6360000000,2.0950000000,1.9820000000,1364999936,188500000,.0039526224,2.7900000000,1.5850000000,2.5942423000,2.3047857000,17156387,17662569,4780760064,4629422888
SAR,5371560960,5465017856,5.0015890000,3.4465675000,5.0890000000,11.4990000000,.1765900100,.3165600000,.1325800000,.1849000000,1073970944,1.0820000000,1.4260000000,523414000,475254016,189656000,.1880000000,362622016,.3270000000,433491008,27.8180000000,2.0820000000,1.4130000000,478224000,54374124,.2391856900,6.7500000000,2.8200000000,4.8564515000,5.3584056000,8716552,8405665,1107650048,1063932191
SAU,21119570,9770093,,1.2073170000,,-3.3760000000,.0000000000,.0000000000,-.2063100000,-.4603600000,,,,,-2893597,-4167510,-.0450000000,3736665,.0290000000,802211,7.6220000000,3.7880000000,.0820000000,-2305984,-2721003,-.3812499600,.1750000000,.0860000000,.1126290300,.1253985500,358727,984432,213328992,75708833
SBM,1558841216,1474065152,1.8832817000,1.1516415000,1.7810000000,4.3140000000,.1549200000,.2301600100,.0664300000,.0984099950,827726016,1.1830000000,.4640000000,415732000,341731008,128230000,.1820000000,411540000,.5850000000,331766016,24.5940000000,4.4120000000,1.9190000000,279532992,134773504,-.1814814800,3.9800000000,1.6150000000,2.3500000000,2.9174820000,4543131,3428576,705358016,683576709
SBR,13464480,7267901,567.1165000000,.5000000000,306.1200000000,-16.4260000000,.0000000000,-30.0711400000,-.0351100000,-.0604600000,23742,.0000000000,-.4590000000,,-442459,-630123,-.0010000000,448945,.0000000000,0,,1.6750000000,.0160000000,-461195,-315777,3.0000000000,.0200000000,.0010000000,.0093709680,.0086231880,19164844,9710420,1683059968,1123255430
SBU,1395664,1405194,,,,,.0000000000,.0000000000,-.3576400000,-.2652500000,,,,,,-31605,.0000000000,211848,.0000000000,21378,13.9410000000,3.6180000000,.0000000000,-62175,-133783,.0000000000,.0020000000,.0020000000,.0020000000,.0020000000,0,0,697832000,145253312
SCI,11663040,11012321,415.3060600000,1.3333334000,392.1350000000,-21.1900000000,.0000000000,-18.5809210000,-.0499800000,-.0857000000,28083,.0000000000,-.0240000000,28083,-519686,-554321,-.0020000000,650725,.0010000000,0,,9.4480000000,.0180000000,-510461,-291506,2.0000000000,.0290000000,.0040000000,.0217096770,.0182644930,1677625,3230239,485960000,258074052
SCN,12853008,12697649,,,,14.8260000000,.0000000000,.0000000000,-.2076499900,,,,,,856424,-818449,-.0040000000,167205,.0010000000,1299854,,.0990000000,-.0060000000,-368434,-143682,2.7333336000,.1200000000,.0140000000,.0568709670,.0753043440,107278,69528,229518000,105976705
POS,213515152,180313344,,3.3043478000,,-15.4780000000,.0000000000,.0000000000,-.0512500000,-.1898600000,,,,,-11650000,-12852000,-.0050000000,45248000,.0170000000,24716000,40.3390000000,1.5220000000,.0230000000,-9981000,-11761000,1.3030303000,.0970000000,.0250000000,.0723548400,.0606956520,8275067,9559427,2809410048,2006048533
SDV,112616704,99610024,6.2352347000,5.9274197000,5.5150000000,-55.4420000000,-.0484600030,-.1151599960,-.0786000040,-.0791800000,18061342,.1420000000,6.2320000000,3295664,-1796650,-875238,-.0070000000,4481783,.0320000000,538353,3.0920000000,1.2800000000,.1240000000,-177465,62783,.0068492890,.9500000000,.2500000000,.7660484000,.7427898600,247120,311547,153220000,99478942
SEI,35527364,33706300,47.4598000000,2.4615386000,45.0270000000,-12.6500000000,.0000000000,-4.0295600000,-.1008600100,-.2334600100,748578,.0010000000,11.6590000000,-268150,-2664625,-3016453,-.0030000000,2989859,.0030000000,1168809,7.8250000000,3.2010000000,.0130000000,-2948321,-4032267,-.3800000000,.0590000000,.0220000000,.0296000000,.0286170200,658031,505409,1110230016,496960987
SER,7840000,6903254,61.3713040000,2.3333333000,54.0380000000,-12.7510000000,.0000000000,-4.2571797000,-.1461600000,-.1928500000,127747,.0000000000,4.1540000000,,-541389,-425684,-.0040000000,945246,.0060000000,8500,.3340000000,7.2420000000,.0210000000,-412753,-1093762,.2250000200,.1000000000,.0300000000,.0443871000,.0610434800,600626,561322,160000000,66555200
SFM,6917786,2520169,63.3961330000,1.4615386000,23.0950000000,-2.7030000000,.0000000000,-10.7415000000,-.1381100000,-.1870900000,109120,.0020000000,.0220000000,,-932434,-974225,-.0130000000,4397616,.0600000000,0,,38.4380000000,.0650000000,-864012,-483817,.3571428000,.1500000000,.0490000000,.0921290300,.0886956500,21335,3630,72818800,18458107
SFR,852039872,574590400,1.2966847000,1.1375536000,.8740000000,1.7690000000,.1127000100,.1902400000,.0958699960,.1067400000,657091008,3.8040000000,.0780000000,490171000,324817984,74054000,.4290000000,291142016,1.6330000000,12490000,1.6650000000,5.4440000000,4.2020000000,273592000,139798496,-.1229357100,5.9800000000,2.7500000000,5.3033333000,4.8628573000,1216242,726501,178251008,166839683
SFX,136691728,131119632,697.4068000000,1.4208634000,668.9780000000,-18.5200000000,.0000000000,-43.0714300000,-.0618100000,-.1049800000,196000,.0010000000,.4200000000,,-7080000,-8370000,-.0280000000,7083000,.0200000000,1511000,1.7400000000,2.7080000000,.2780000000,-4457000,-9712500,.7173914000,.4800000000,.0650000000,.3795161200,.3017391300,381173,232389,346055008,231521017
SGM,2464002560,2696834048,.5009662500,1.2407426000,.5480000000,-49.4830000000,-.0539400020,-.0386700000,-.0372000000,-.1239400000,4918499840,24.3320000000,-.3350000000,530600000,-54500000,-265300000,-1.3120000000,243100000,1.2090000000,480400000,24.2340000000,1.8200000000,9.8570000000,-65300000,-143200000,.2120910900,14.5000000000,5.5200000000,13.2769700000,10.0556430000,890320,852152,201472000,166212624
SGQ,52872016,44679948,697.8514400000,7.0000000000,589.7250000000,-5.2370000000,.0000000000,-112.8972850000,-.8513800000,-2.5645301000,75764,.0000000000,-.8650000000,,-8531464,-8584901,-.0210000000,8310582,.0170000000,124178,1.6760000000,6.6760000000,.0150000000,-10467961,-7242517,.0000000000,.1750000000,.0570000000,.1068709640,.1111485500,1693330,878439,503543008,415524502
SHH,14566265,10091741,236.0782600000,8.9999990000,163.5590000000,-27.0440000000,.0000000000,-7.2140600000,-.1204100000,-.3259900000,61701,.0000000000,.3120000000,-49237,-373160,-453342,-.0010000000,854153,.0010000000,6630,.5520000000,16.1370000000,.0020000000,-407212,-475315,4.9999995000,.0310000000,.0010000000,.0209677420,.0129347830,12100410,5141769,809236992,349965290
SHK,27452314,86187696,88.0226060000,,276.3510000000,-77.0830000000,.0000000000,-11.6564690000,-.1466300000,,311878,.0000000000,.1170000000,-242579,-1118120,-6617894,-.0080000000,75032,.0000000000,36099508,,.1850000000,-.0600000000,-503127,-6393241,53.9999960000,.0930000000,.0010000000,.0445142870,.0210000000,982125,563447,435751008,420033383
SI6,12900060,21357898,539.4806000000,19.9999980000,893.1870000000,-32.8800000000,.0000000000,-28.7042080000,-.4100400200,-.7543199700,23912,.0000000000,.2600000000,23912,-649563,-686375,-.0010000000,799695,.0010000000,0,,8.2280000000,.0010000000,-757122,-448739,4.7142854000,.0460000000,.0010000000,.0284193550,.0155833340,40075008,46099546,1376000000,794571254
SIH,58967364,30048578,115170.6300000000,1.0000000000,58688.6300000000,-11.9260000000,.0000000000,-4941.5100000000,-.0584800020,-.1953400100,512,.0000000000,-.1020000000,-545039,-2519587,-2448691,-.0010000000,173703,.0000000000,7207158,49.9700000000,.0320000000,.0160000000,-1238930,-7563509,.0666667200,.0370000000,.0040000000,.0186451620,.0228288040,642079,430285,3685459968,1568213540
SKY,53357672,43111280,961.2436000000,3.1818182000,776.6540000000,-25.4180000000,.0000000000,-31.4847700000,-.0877700100,-.1449500000,55509,.0000000000,,,-1696075,-1738810,-.0060000000,10307265,.0340000000,42631,.2560000000,28.9980000000,.0550000000,-1093576,-3592768,.5909091000,.4350000000,.0950000000,.1920967700,.1737318800,318674,242840,304900992,175446200
SLR,1414927872,1208396800,2.5112530000,1.7754425000,2.1450000000,4.8970000000,.4559100000,.2436000100,.1113400000,.4045800000,563435008,.6820000000,.6770000000,164671000,246762000,256875008,.3080000000,256992992,.2920000000,53240000,6.6910000000,3.3660000000,.9040000000,252307008,99251624,-.0092592240,2.7500000000,1.0450000000,1.7723438000,2.1235611000,6705328,7224829,881574976,870042646
SLZ,12969684,9426338,,2.2674417000,,,.0000000000,.0000000000,-.1093900000,-.1845900000,,,,,,-855454,-.0180000000,2005595,.0340000000,0,,9.3000000000,.0860000000,-633892,-638867,1.7464788000,.2900000000,.0590000000,.2137096800,.2165579600,314682,388079,69534400,26203750
SMC,47289804,,,,,,,,,,,,,11190,,,,,,,,,,,,,.7000000000,.3500000000,.4900000000,.4853153200,3727,0,,
SMI,19385610,5687193,,.7657658000,,-3.9830000000,.0000000000,.0000000000,-.1286200000,-.2173000000,,,,,-1427799,-1465806,-.0570000000,830958,.0220000000,0,,3.1820000000,.2220000000,-1288560,-2557325,-.3928441400,.3499930000,.0030000000,.1735483900,.1878235500,98954,173455,114033000,20907930
SO4,355501504,239217664,74.1999000000,2.9761906000,49.9290000000,-6.7390000000,.0000000000,-7.4582000000,-.2413400100,-.4205800000,4791132,.0170000000,1.6800000000,-13017398,-35500088,-15768966,-.0550000000,7030418,.0200000000,69605168,116.9390000000,.1340000000,.1680000000,-38398500,-88215176,-.2187500000,.6700000000,.3000000000,.4170967600,.4973846400,1490476,3132953,711003008,308761226
SOR,240271296,179541088,982.7047000000,79.3749900000,734.3190000000,-69.9980000000,.0000000000,-10.5255510000,-.6470500000,-1.1234100000,244500,.0010000000,-.0040000000,-1329687,-2564947,-2547826,-.0100000000,2310149,.0080000000,0,,9.7840000000,.0080000000,-2409437,-1477041,6.9375000000,.9700000000,.0330000000,.3929032400,.1590434800,12956054,22925744,378380000,227646239
SPQ,22033120,15250289,144.6264800000,3.2000003000,100.1040000000,-49.5220000000,.0000000000,-3.0602500000,-.0506600000,-.0992200000,152345,.0000000000,,152345,-307947,-461100,-.0010000000,1015546,.0010000000,0,,1.9750000000,.0050000000,-255614,-446108,1.6666667000,.0250000000,.0020000000,.0147096780,.0121268120,8994641,8854962,1377069952,680399898
SRI,10669620,4783832,23.3973660000,2.0000000000,10.4900000000,-2.3370000000,.7376000000,-4.5863500000,-.2802400000,.0830700000,456018,.0030000000,.6650000000,456018,-2047138,336361,.0020000000,3752763,.0260000000,0,,13.3680000000,.0300000000,-2634315,-798696,-.0625000600,.1050000000,.0270000000,.0638709700,.0756630450,195218,152151,177827008,103297066
SRK,58076488,45271308,1154.2350000000,11.7500000000,899.7400000000,-44.9420000000,.0000000000,-23.8205910000,-.1960400000,-.3856100000,50316,.0000000000,.1120000000,50316,-1007317,-1401713,-.0080000000,3405244,.0160000000,0,,13.6360000000,.0200000000,-1623313,-319824,4.0000000000,.3000000000,.0240000000,.1782258000,.1242753640,1350585,1550677,247134000,152251972
SRN,21475080,15445390,,,,,.0000000000,.0000000000,-3.2003298000,,,,,,,-1111291,-.0020000000,193990,.0000000000,60000,,.3230000000,-.0010000000,-592641,-882796,9.9999990000,.0520000000,.0010000000,.0267096780,.0226847830,19897460,6054002,976140032,491147039
SRZ,13817622,8767516,4193.5120000000,.8076923000,2660.8550000000,-17.6870000000,.0000000000,-151.3502300000,-.0267000010,-.0429199970,3295,.0000000000,-.8150000000,,-495707,-496004,-.0010000000,546570,.0010000000,17083,.1470000000,4.5170000000,.0260000000,-514542,-351143,1.0999999000,.0300000000,.0050000000,.0188064520,.0153942690,1541686,4970464,657982016,373398641
STA,115037120,109795504,1597.2941000000,7.3333335000,1524.5140000000,-13.5140000000,.0000000000,-112.9683100000,-.3741500000,-.6306400000,72020,.0000000000,-.7340000000,72020,-8124703,-8135978,-.0210000000,5241516,.0100000000,0,,8.9120000000,.0300000000,-6988237,-3995746,1.0000000000,.2900000000,.0670000000,.2008064500,.2123188400,752810,797932,522896000,277908531
STM,30939860,28166562,187.5097500000,.7368421600,170.7020000000,-16.9170000000,27.6485400000,-10.2023900000,-.0294000000,.1298700000,165004,.0000000000,,,-1665009,4562120,.0030000000,3686349,.0020000000,30123,.0720000000,6.4610000000,.0190000000,-1373876,-6474312,.0769231300,.0210000000,.0030000000,.0136129040,.0144456520,6150659,9864528,2209989888,1769249810
STN,46639952,32687714,932.7990000000,2.1827412000,653.7540000000,-22.1390000000,.0000000000,-30.0208200000,-.0644700000,-.1054700000,50000,.0010000000,-.0640000000,50000,-1476500,-1476067,-.0200000000,5131938,.0580000000,0,,9.5510000000,.1970000000,-919828,-4850568,-.0549450500,.9400000000,.2800000000,.6150000000,.7143297000,191984,417773,108465000,66617998
SUH,8799840,5833732,,,,,.0000000000,.0000000000,-2.4196900000,-11.7780010000,,,,,,-364753,-.0040000000,32822,.0000000000,0,,.8180000000,.0000000000,-245399,-316036,.4399999400,.0550000000,.0100000000,.0292580650,.0330341300,475111,300665,244440000,106934246
SUP,27805368,24071922,-6993.3020000000,14.1666670000,-6054.3060000000,-6.3840000000,.0000000000,948.9474500000,-.9210800000,-2.8087400000,-3976,.0000000000,-.6180000000,23984,-3770659,-3781903,-.0340000000,227223,.0020000000,0,,1.0410000000,.0120000000,-4086019,-4318270,14.4545460000,.2400000000,.0060000000,.1575806400,.1550905900,181433,528422,163560992,78136046
SVD,6489587,,,,,,,,,,,,,-40942,,,,,,,,,,,,,.0450000000,.0040000000,.0137285720,.0225638300,4045237,5915454,,
SVL,254973952,244274528,2199.0750000000,2.9518075000,2106.7960000000,-143.7220000000,.0000000000,-16.3642200000,-.0155000000,-.0517999980,115946,.0000000000,,85545,-1699635,-3748251,-.0040000000,12124402,.0120000000,4911622,5.8730000000,5.6750000000,.0830000000,-1451328,-6403777,1.3333335000,.2950000000,.0520000000,.2291935500,.2171376800,4249744,7842129,1040710016,849226469
SVM,149810448,147445744,1638.9564000000,15.8333330000,1613.0860000000,-47.8800000000,.0000000000,-34.3768500000,-.1839200000,-.3138400000,91406,.0000000000,-.7840000000,,-3079516,-3050844,-.0080000000,2364525,.0060000000,0,,5.3420000000,.0240000000,-4068928,-3058439,2.1666667000,.4500000000,.0800000000,.3746774200,.3376811400,317605,676130,394238016,290340194
SVY,198330352,178780896,5807.4536000000,13.5714280000,5235.0120000000,-11.7500000000,.0000000000,-451.8033400000,-.8509300400,-1.5810001000,34151,.0000000000,-.0940000000,34151,-15215014,-15306220,-.0750000000,9424932,.0380000000,261785,2.1810000000,4.2210000000,.0560000000,-11332767,-4043383,.0410958530,.9600000000,.2650000000,.7906452000,.7025362000,595074,286455,260960992,172955500
SWK,56818172,77303112,.3796914500,.6209150600,.5170000000,4.7220000000,-.0402700000,-.0256800000,-.0166300000,-.0680800000,149643008,.5320000000,.0110000000,31675000,16370000,-6027000,-.0210000000,12556000,.0420000000,32539000,35.2290000000,2.2640000000,.3060000000,10405000,-803750,.1515151300,.2400000000,.0970000000,.1959677300,.1956521700,170910,49887,299043008,219186060
SXX,5386200,6502783,11.0512905000,1.6666666000,13.3420000000,-65.9710000000,-2.9526400000,-.2120800000,-.0113699995,-.3787799800,487382,.0000000000,-.6920000000,862929,-98571,-1439065,-.0010000000,111297,.0000000000,1227864,41.3510000000,.5930000000,.0030000000,-174626,-974007,.0000000000,.0050000000,.0050000000,.0050000000,.0050000000,0,0,1077240064,170279833
SYA,150469616,103290464,2490.0232000000,4.6666670000,1709.2860000000,-27.2080000000,.0000000000,-88.6561100000,-.1508300000,-.2550799800,60429,.0000000000,.5090000000,60429,-3796316,-5403751,-.0030000000,494898,.0000000000,89098,.4210000000,.7650000000,.0090000000,-3576355,-4569155,2.2307692000,.0560000000,.0060000000,.0239838720,.0123876810,50622235,117784766,3582609920,1726567508
SYR,481857888,423863520,14.7064820000,1.2948718000,12.9360000000,-7.8690000000,-2.3752499000,-3.5646600000,-.1748100000,-.2210800000,32765000,.0790000000,-.8410000000,-39978000,-53864000,-77825000,-.1890000000,53567000,.1290000000,58436000,18.0560000000,7.3920000000,.7800000000,-42951000,-35814376,1.0200000000,1.3400000000,.1500000000,1.0589062000,.6343525000,4954763,3876137,477087008,370440949
TAM,103408800,67894544,,2.0952382000,,-84.5510000000,.0000000000,.0000000000,-.0101200000,.0039700000,,,,,-803000,193000,.0000000000,35575000,.0300000000,61000,.1240000000,439.9750000000,.0420000000,-333000,-489000,1.2000000000,.0970000000,.0340000000,.0843225800,.0742753600,577912,544293,1175100032,499181225
TAO,41874532,11716106,,4.6195655000,,-14.6230000000,.0000000000,.0000000000,-.1528300000,-.2334700100,,,,,-801233,-746119,-.0240000000,1649187,.0530000000,25960,.9020000000,18.1520000000,.0920000000,-650755,-543438,2.8636365000,.5300000000,.0400000000,.3277419500,.2302608600,281768,417183,98528304,22303366
TAR,22860100,20834980,614.5188000000,10.0000000000,560.0800000000,-30.3240000000,.0000000000,-40.4556200000,-.5456400000,-.9251900000,37200,.0000000000,,37200,-687085,-1506792,-.0100000000,2025102,.0040000000,0,,19.8190000000,.0050000000,-677062,1689667,2.5714285000,.0850000000,.0070000000,.0491290300,.0552318840,1014839,852046,457201984,312524767
TAS,40335176,49451852,16.4300350000,1.6923076000,20.1440000000,-6.2560000000,-1.5864301000,-3.7486700000,-.1505300100,-.2894500000,2454966,.0050000000,.3990000000,1895394,-7904437,-3894640,-.0070000000,1443305,.0030000000,6025109,19.7570000000,1.3620000000,.0390000000,-7971657,-7231355,.5000000000,.0760000000,.0200000000,.0484193560,.0394855070,883187,2109825,611139008,229853120
TBR,320055392,361586016,1.7740009000,1.4737860000,2.0040000000,3.4030000000,.2672300000,.4254600000,.1542000000,.1897400000,180414448,3.2630000000,,120518548,106239720,49149204,.8720000000,14022938,.2670000000,7560117,2.8510000000,8.0680000000,4.1390000000,14738697,-18123588,.2151393900,8.8700000000,4.4500000000,5.9512900000,6.9809422000,12119,12208,52468100,10142079
TEK,95226528,42045868,76.0027700000,1.0946746000,33.5580000000,,.1595200000,-.5511200000,-.0047999998,.0023000000,1252935,.0050000000,,1252935,,199866,.0010000000,53149664,.2070000000,0,,44.3470000000,.3380000000,2749298,-2813097,.4039735800,.3700000000,.0600000000,.2307058900,.1937101500,19,0,257368992,162645427
TER,113041192,453265184,.3567566600,,1.4300000000,64.2660000000,-.4458700000,-.0787600000,-.0277900000,-.4645200000,316857984,.5720000000,,20665000,7053000,-25244000,-.2550000000,10108000,.0130000000,271676992,429.0810000000,.2660000000,-.0150000000,2774000,-55693124,-.5156250000,.3200000000,.0880000000,.1632258100,.1494384100,638992,515170,753608000,397535561
TGH,77801192,60585068,50.8221170000,4.5054946000,39.5760000000,-12.7090000000,.0000000000,-3.3013198000,-.2756800000,-.4955600000,1530853,.0100000000,.3590000000,1086628,-4767023,-4925615,-.0330000000,16487806,.0880000000,476306,2.7950000000,10.8600000000,.0910000000,-3892886,-2572795,1.7333331000,.4500000000,.0800000000,.3866129000,.3233333200,196804,295902,189759008,103280199
TGM,174852432,180123392,,42.2222250000,,-37.7140000000,.0000000000,.0000000000,-.2078600000,-1.1097599000,,,,,-4776000,-5490000,-.0130000000,147000,.0000000000,5881000,143.5090000000,.0390000000,.0090000000,-3826000,-5075125,.8095238000,.4000000000,.1750000000,.3382258000,.2895833300,157561,29312,460137984,181722927
TGN,127118320,105002640,747.0034000000,2.8448280000,617.0420000000,-8.2900000000,.0000000000,-74.7097600000,-.1522800000,-.2457000000,170171,.0000000000,9.9710000000,170171,-12665439,-12302034,-.0160000000,22956868,.0300000000,841156,1.8890000000,23.0730000000,.0580000000,-11783194,-7612380,.0000000000,.2600000000,.0860000000,.1482258100,.1444420400,250242,256805,770414016,510037360
THR,26828552,20824946,,,,,.0000000000,.0000000000,-.0445200000,-.0735200050,,,,,,,,,,,.3330000000,.7040000000,,,,1.4285715000,.0400000000,.0030000000,.0165806450,.0153115940,3227741,5023836,1622700032,1035808347
TIE,181974000,168562048,,11.7647060000,,-13.9100000000,.0000000000,.0000000000,-.8619700000,-1.4962600000,,,,,-12118027,-12495098,-.0400000000,11424711,.0250000000,19582,.1620000000,18.8540000000,.0340000000,-8974351,-6699755,.3559322400,.7650000000,.1150000000,.4014062600,.4935251800,676647,551479,454935008,259134380
TIN,22177336,6134379,894.9330400000,2.1296296000,247.5440000000,,.0000000000,-40.7960100000,-.1440900000,-.3836500000,24781,.0010000000,-.6570000000,,,-1567345,-.0510000000,1797995,.0520000000,0,,4.1190000000,.1080000000,-428899,791191,1.7710845000,.3600000000,.0440000000,.2706451700,.2260688400,324769,194926,96423200,24174773
